,participantId,condition,phase,trial,estimate,questionId,label,area,distance,age,socialInfo,rentTruth,manipulationCheck,residentialExperience,gender,participantAge
173,97sgehrgpnmx2a6,expert,3,18,9.2,5,ソレイユ豊川,10.5,6,37,8.2,7.0,5,1,male,20
174,97sgehrgpnmx2a6,expert,3,19,12.0,18,リバーサイド黒田,12.8,3,20,11.8,10.3,5,1,male,20
175,97sgehrgpnmx2a6,expert,3,20,12.0,19,あじさいテラス,12.5,2,23,11.3,10.1,5,1,male,20
176,97sgehrgpnmx2a6,expert,3,21,13.0,15,さくらヒルズレジデンス,15.1,5,19,12.9,12.0,5,1,male,20
177,97sgehrgpnmx2a6,expert,3,22,15.5,21,ファイブスター後楽園,15.8,7,8,14.7,14.5,5,1,male,20
178,97sgehrgpnmx2a6,expert,3,23,10.0,3,ライフホームVIBRANT,18.4,4,46,10.9,8.5,5,1,male,20
179,97sgehrgpnmx2a6,expert,3,24,8.5,23,アーバンネット三丁目,12.3,6,52,7.0,6.9,5,1,male,20
180,xo490ppnf2uv9z8,novice,1,1,8.6,11,ジャスミンガーデンズ東大前,10.9,5,35,8.7,6.8,5,2,male,21
181,xo490ppnf2uv9z8,novice,1,2,11.0,18,レジデンス三葉,12.8,3,20,11.8,10.3,5,2,male,21
182,xo490ppnf2uv9z8,novice,1,3,10.4,17,ファイブスター後楽園,12.5,8,41,8.5,8.3,5,2,male,21
183,xo490ppnf2uv9z8,novice,1,4,12.8,15,グランポルテWILL,15.1,5,19,12.9,12.0,5,2,male,21
184,xo490ppnf2uv9z8,novice,1,5,7.6,0,ライフホームVIBRANT,7.3,5,18,9.3,5.9,5,2,male,21
185,xo490ppnf2uv9z8,novice,1,6,14.8,2,アーバンネット三丁目,21.3,5,19,15.9,14.5,5,2,male,21
186,xo490ppnf2uv9z8,novice,1,7,8.0,1,ふたばハイツ,8.7,2,44,6.6,6.0,5,2,male,21
187,xo490ppnf2uv9z8,novice,1,8,13.8,22,カーサ・ヴィラJulio,12.6,4,22,11.4,9.4,5,2,male,21
188,xo490ppnf2uv9z8,novice,1,9,12.3,13,さくらヒルズレジデンス,13.4,5,13,13.0,9.6,5,2,male,21
189,xo490ppnf2uv9z8,novice,1,10,13.0,8,あじさいテラス,19.0,7,36,12.4,11.8,5,2,male,21
190,xo490ppnf2uv9z8,novice,1,11,9.2,5,プリンスハイムSOLEIL,10.5,6,37,8.2,7.0,5,2,male,21
191,xo490ppnf2uv9z8,novice,1,12,11.2,4,ウッドランド中西,13.0,5,33,10.0,7.5,5,2,male,21
192,xo490ppnf2uv9z8,novice,1,13,13.0,20,レインボーハウスRaffine,14.7,8,19,12.6,10.1,5,2,male,21
193,xo490ppnf2uv9z8,novice,1,14,13.6,6,センチュリーMINERVA,23.3,1,60,11.5,11.7,5,2,male,21
194,xo490ppnf2uv9z8,novice,1,15,15.4,21,ソレイユ豊川,15.8,7,8,14.7,14.5,5,2,male,21
195,xo490ppnf2uv9z8,novice,1,16,15.3,3,コーポ内藤,18.4,4,46,10.9,8.5,5,2,male,21
196,xo490ppnf2uv9z8,novice,1,17,12.0,23,サンセットプレイス犬飼,12.3,6,52,7.0,6.9,5,2,male,21
197,xo490ppnf2uv9z8,novice,1,18,16.1,16,つばき荘,16.1,2,22,13.2,11.1,5,2,male,21
198,xo490ppnf2uv9z8,novice,1,19,18.9,14,はまなすレイクビュー,18.5,2,4,16.8,13.8,5,2,male,21
199,xo490ppnf2uv9z8,novice,1,20,15.0,12,グリーンリッジ本郷,15.9,9,7,14.8,12.4,5,2,male,21
200,xo490ppnf2uv9z8,novice,1,21,13.1,19,ハートフル文京,12.5,2,23,11.3,10.1,5,2,male,21
201,xo490ppnf2uv9z8,novice,1,22,14.3,7,リバーサイド黒田,13.3,7,11,13.1,9.1,5,2,male,21
202,xo490ppnf2uv9z8,novice,1,23,14.5,9,ハイランド竹澤,15.8,4,24,12.7,8.7,5,2,male,21
203,xo490ppnf2uv9z8,novice,1,24,10.5,10,ライフヴィラ白山,13.0,4,48,8.0,11.1,5,2,male,21
204,xo490ppnf2uv9z8,novice,2,1,10.0,10,ライフヴィラ白山,13.0,4,48,8.0,11.1,5,2,male,21
205,xo490ppnf2uv9z8,novice,2,2,16.0,16,つばき荘,16.1,2,22,13.2,11.1,5,2,male,21
206,xo490ppnf2uv9z8,novice,2,3,6.4,1,ふたばハイツ,8.7,2,44,6.6,6.0,5,2,male,21
207,xo490ppnf2uv9z8,novice,2,4,12.2,20,レインボーハウスRaffine,14.7,8,19,12.6,10.1,5,2,male,21
208,xo490ppnf2uv9z8,novice,2,5,13.6,9,ハイランド竹澤,15.8,4,24,12.7,8.7,5,2,male,21
209,xo490ppnf2uv9z8,novice,2,6,10.0,19,ハートフル文京,12.5,2,23,11.3,10.1,5,2,male,21
210,xo490ppnf2uv9z8,novice,2,7,11.4,7,リバーサイド黒田,13.3,7,11,13.1,9.1,5,2,male,21
211,xo490ppnf2uv9z8,novice,2,8,15.9,12,グリーンリッジ本郷,15.9,9,7,14.8,12.4,5,2,male,21
212,xo490ppnf2uv9z8,novice,2,9,9.5,17,ファイブスター後楽園,12.5,8,41,8.5,8.3,5,2,male,21
